datetime,DXY,SP500
2022-01-12,95.0,4726.35009765625
2022-01-13,94.79000091552734,4659.02978515625
2022-01-14,95.16999816894531,4662.85009765625
2022-01-18,95.7300033569336,4577.10986328125
2022-01-19,95.51000213623047,4532.759765625
2022-01-20,95.73999786376953,4482.72998046875
2022-01-21,95.63999938964844,4397.93994140625
2022-01-24,95.91999816894531,4410.1298828125
2022-01-25,95.94999694824219,4356.4501953125
2022-01-26,96.48999786376953,4349.93017578125
2022-01-27,97.26000213623047,4326.509765625
2022-01-28,97.2699966430664,4431.85009765625
2022-01-31,96.54000091552734,4515.5498046875
2022-02-01,96.38999938964844,4546.5400390625
2022-02-02,95.94000244140625,4589.3798828125
2022-02-03,95.37999725341797,4477.43994140625
2022-02-04,95.4800033569336,4500.52978515625
2022-02-07,95.4000015258789,4483.8701171875
2022-02-08,95.63999938964844,4521.5400390625
2022-02-09,95.48999786376953,4587.18017578125
2022-02-10,95.55000305175781,4504.080078125
2022-02-11,96.08000183105469,4418.64013671875
2022-02-14,96.37000274658203,4401.669921875
2022-02-15,95.98999786376953,4471.06982421875
2022-02-16,95.69999694824219,4475.009765625
2022-02-17,95.80000305175781,4380.259765625
2022-02-18,96.04000091552734,4348.8701171875
2022-02-22,96.02999877929688,4304.759765625
2022-02-23,96.19000244140625,4225.5
2022-02-24,97.13999938964844,4288.7001953125
2022-02-25,96.62000274658203,4384.64990234375
2022-02-28,96.70999908447266,4373.93994140625
2022-03-01,97.41000366210938,4306.259765625
2022-03-02,97.38999938964844,4386.5400390625
2022-03-03,97.79000091552734,4363.490234375
2022-03-04,98.6500015258789,4328.8701171875
2022-03-07,99.29000091552734,4201.08984375
2022-03-08,99.05999755859375,4170.7001953125
2022-03-09,97.97000122070312,4277.8798828125
2022-03-10,98.51000213623047,4259.52001953125
2022-03-11,99.12000274658203,4204.31005859375
2022-03-14,99.05999755859375,4173.10986328125
2022-03-15,99.06999969482422,4262.4501953125
2022-03-16,98.37999725341797,4357.85986328125
2022-03-17,98.01000213623047,4411.669921875
2022-03-18,98.2300033569336,4463.1201171875
2022-03-21,98.5,4461.18017578125
2022-03-22,98.48999786376953,4511.60986328125
2022-03-23,98.62000274658203,4456.240234375
2022-03-24,98.79000091552734,4520.16015625
2022-03-25,98.80999755859375,4543.06005859375
