datetime,open,high,low,close,volume,res
1973-01-09 23:00:00,2.02,2.02,2.02,2.02,0,1d
1973-01-10 23:00:00,2.037,2.037,2.037,2.037,0,1d
1973-01-11 23:00:00,2.045,2.045,2.045,2.045,0,1d
1973-01-14 23:00:00,2.045,2.045,2.045,2.045,0,1d
1973-01-15 23:00:00,2.022,2.022,2.022,2.022,0,1d
1973-01-16 23:00:00,2.019,2.019,2.019,2.019,0,1d
1973-01-17 23:00:00,2.032,2.032,2.032,2.032,0,1d
1973-01-18 23:00:00,2.026,2.026,2.026,2.026,0,1d
1973-01-21 23:00:00,1.992,1.992,1.992,1.992,0,1d
1973-01-22 23:00:00,1.965,1.965,1.965,1.965,0,1d
1973-01-23 23:00:00,1.962,1.962,1.962,1.962,0,1d
1973-01-25 23:00:00,1.99,1.99,1.99,1.99,0,1d
1973-01-28 23:00:00,1.975,1.975,1.975,1.975,0,1d
1973-01-29 23:00:00,2.025,2.025,2.025,2.025,0,1d
1973-01-30 23:00:00,2.046,2.046,2.046,2.046,0,1d
1973-01-31 23:00:00,2.052,2.052,2.052,2.052,0,1d
1973-02-01 23:00:00,2.044,2.044,2.044,2.044,0,1d
1973-02-04 23:00:00,2.079,2.079,2.079,2.079,0,1d
1973-02-05 23:00:00,2.12,2.12,2.12,2.12,0,1d
1973-02-06 23:00:00,2.11,2.11,2.11,2.11,0,1d
1973-02-07 23:00:00,2.22,2.22,2.22,2.22,0,1d
1973-02-08 23:00:00,2.155,2.155,2.155,2.155,0,1d
1973-02-11 23:00:00,2.144,2.144,2.144,2.144,0,1d
1973-02-12 23:00:00,2.199,2.199,2.199,2.199,0,1d
1973-02-13 23:00:00,2.246,2.246,2.246,2.246,0,1d
1973-02-14 23:00:00,2.266,2.266,2.266,2.266,0,1d
1973-02-15 23:00:00,2.227,2.227,2.227,2.227,0,1d
1973-02-19 23:00:00,2.256,2.256,2.256,2.256,0,1d
1973-02-20 23:00:00,2.289,2.289,2.289,2.289,0,1d
1973-02-21 23:00:00,2.41,2.41,2.41,2.41,0,1d
1973-02-22 23:00:00,2.399,2.399,2.399,2.399,0,1d
1973-02-25 23:00:00,2.35,2.35,2.35,2.35,0,1d
1973-02-26 23:00:00,2.43,2.43,2.43,2.43,0,1d
1973-02-27 23:00:00,2.49,2.49,2.49,2.49,0,1d
1973-02-28 23:00:00,2.575,2.575,2.575,2.575,0,1d
1973-03-01 23:00:00,2.55,2.55,2.55,2.55,0,1d
1973-03-04 23:00:00,2.387,2.387,2.387,2.387,0,1d
1973-03-05 23:00:00,2.425,2.425,2.425,2.425,0,1d
1973-03-06 23:00:00,2.419,2.419,2.419,2.419,0,1d
1973-03-07 23:00:00,2.411,2.411,2.411,2.411,0,1d
1973-03-08 23:00:00,2.381,2.381,2.381,2.381,0,1d
1973-03-11 23:00:00,2.305,2.305,2.305,2.305,0,1d
1973-03-12 23:00:00,2.185,2.185,2.185,2.185,0,1d
1973-03-13 23:00:00,2.215,2.215,2.215,2.215,0,1d
1973-03-14 23:00:00,2.215,2.215,2.215,2.215,0,1d
1973-03-15 23:00:00,2.192,2.192,2.192,2.192,0,1d
1973-03-18 23:00:00,2.208,2.208,2.208,2.208,0,1d
1973-03-19 23:00:00,2.223,2.223,2.223,2.223,0,1d
1973-03-20 23:00:00,2.302,2.302,2.302,2.302,0,1d
1973-03-21 23:00:00,2.245,2.245,2.245,2.245,0,1d
1973-03-22 23:00:00,2.268,2.268,2.268,2.268,0,1d
1973-03-25 23:00:00,2.349,2.349,2.349,2.349,0,1d
1973-03-26 23:00:00,2.275,2.275,2.275,2.275,0,1d
1973-03-27 23:00:00,2.227,2.227,2.227,2.227,0,1d
1973-03-28 23:00:00,2.22,2.22,2.22,2.22,0,1d
1973-03-29 23:00:00,2.225,2.225,2.225,2.225,0,1d
1973-04-01 23:00:00,2.217,2.217,2.217,2.217,0,1d
1973-04-02 23:00:00,2.265,2.265,2.265,2.265,0,1d
1973-04-03 23:00:00,2.243,2.243,2.243,2.243,0,1d
1973-04-04 23:00:00,2.257,2.257,2.257,2.257,0,1d
1973-04-05 23:00:00,2.245,2.245,2.245,2.245,0,1d
1973-04-08 23:00:00,2.278,2.278,2.278,2.278,0,1d
1973-04-09 23:00:00,2.304,2.304,2.304,2.304,0,1d
1973-04-10 23:00:00,2.28,2.28,2.28,2.28,0,1d
1973-04-11 23:00:00,2.272,2.272,2.272,2.272,0,1d
1973-04-12 23:00:00,2.253,2.253,2.253,2.253,0,1d
1973-04-15 23:00:00,2.259,2.259,2.259,2.259,0,1d
1973-04-16 23:00:00,2.115,2.115,2.115,2.115,0,1d
1973-04-17 23:00:00,2.13,2.13,2.13,2.13,0,1d
1973-04-18 23:00:00,2.137,2.137,2.137,2.137,0,1d
1973-04-22 23:00:00,2.13,2.13,2.13,2.13,0,1d
1973-04-23 23:00:00,2.148,2.148,2.148,2.148,0,1d
1973-04-24 23:00:00,2.165,2.165,2.165,2.165,0,1d
1973-04-25 23:00:00,2.148,2.148,2.148,2.148,0,1d
1973-04-26 23:00:00,2.166,2.166,2.166,2.166,0,1d
1973-04-29 22:00:00,2.182,2.182,2.182,2.182,0,1d
1973-04-30 22:00:00,2.17,2.17,2.17,2.17,0,1d
1973-05-01 22:00:00,2.173,2.173,2.173,2.173,0,1d
1973-05-02 22:00:00,2.154,2.154,2.154,2.154,0,1d
1973-05-03 22:00:00,2.242,2.242,2.242,2.242,0,1d
1973-05-06 22:00:00,2.25,2.25,2.25,2.25,0,1d
1973-05-07 22:00:00,2.29,2.29,2.29,2.29,0,1d
1973-05-08 22:00:00,2.36,2.36,2.36,2.36,0,1d
1973-05-09 22:00:00,2.4,2.4,2.4,2.4,0,1d
1973-05-10 22:00:00,2.379,2.379,2.379,2.379,0,1d
1973-05-13 22:00:00,2.445,2.445,2.445,2.445,0,1d
1973-05-14 22:00:00,2.502,2.502,2.502,2.502,0,1d
1973-05-15 22:00:00,2.403,2.403,2.403,2.403,0,1d
1973-05-16 22:00:00,2.4,2.4,2.4,2.4,0,1d
1973-05-17 22:00:00,2.445,2.445,2.445,2.445,0,1d
1973-05-20 22:00:00,2.525,2.525,2.525,2.525,0,1d
1973-05-21 22:00:00,2.505,2.505,2.505,2.505,0,1d
1973-05-22 22:00:00,2.474,2.474,2.474,2.474,0,1d
1973-05-23 22:00:00,2.425,2.425,2.425,2.425,0,1d
1973-05-24 22:00:00,2.453,2.453,2.453,2.453,0,1d
1973-05-28 22:00:00,2.604,2.604,2.604,2.604,0,1d
1973-05-29 22:00:00,2.62,2.62,2.62,2.62,0,1d
1973-05-30 22:00:00,2.607,2.607,2.607,2.607,0,1d
1973-05-31 22:00:00,2.675,2.675,2.675,2.675,0,1d
1973-06-03 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-06-04 22:00:00,2.71,2.71,2.71,2.71,0,1d
1973-06-05 22:00:00,2.602,2.602,2.602,2.602,0,1d
1973-06-06 22:00:00,2.52,2.52,2.52,2.52,0,1d
1973-06-07 22:00:00,2.537,2.537,2.537,2.537,0,1d
1973-06-10 22:00:00,2.487,2.487,2.487,2.487,0,1d
1973-06-11 22:00:00,2.515,2.515,2.515,2.515,0,1d
1973-06-12 22:00:00,2.507,2.507,2.507,2.507,0,1d
1973-06-13 22:00:00,2.548,2.548,2.548,2.548,0,1d
1973-06-14 22:00:00,2.568,2.568,2.568,2.568,0,1d
1973-06-17 22:00:00,2.649,2.649,2.649,2.649,0,1d
1973-06-18 22:00:00,2.635,2.635,2.635,2.635,0,1d
1973-06-19 22:00:00,2.617,2.617,2.617,2.617,0,1d
1973-06-20 22:00:00,2.653,2.653,2.653,2.653,0,1d
1973-06-21 22:00:00,2.635,2.635,2.635,2.635,0,1d
1973-06-24 22:00:00,2.659,2.659,2.659,2.659,0,1d
1973-06-25 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-06-26 22:00:00,2.695,2.695,2.695,2.695,0,1d
1973-06-27 22:00:00,2.7,2.7,2.7,2.7,0,1d
1973-06-28 22:00:00,2.695,2.695,2.695,2.695,0,1d
1973-07-01 22:00:00,2.69,2.69,2.69,2.69,0,1d
1973-07-02 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-07-04 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-07-05 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-07-08 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-07-09 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-07-10 22:00:00,2.69,2.69,2.69,2.69,0,1d
1973-07-11 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-07-12 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-07-15 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-07-16 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-07-17 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-07-18 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-07-19 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-07-22 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-07-23 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-07-24 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-07-25 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-07-26 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-07-29 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-07-30 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-07-31 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-08-01 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-08-02 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-08-05 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-08-06 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-08-07 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-08-08 22:00:00,2.678,2.678,2.678,2.678,0,1d
1973-08-09 22:00:00,2.716,2.716,2.716,2.716,0,1d
1973-08-12 22:00:00,2.652,2.652,2.652,2.652,0,1d
1973-08-13 22:00:00,2.565,2.565,2.565,2.565,0,1d
1973-08-14 22:00:00,2.612,2.612,2.612,2.612,0,1d
1973-08-15 22:00:00,2.67,2.67,2.67,2.67,0,1d
1973-08-16 22:00:00,2.664,2.664,2.664,2.664,0,1d
1973-08-19 22:00:00,2.71,2.71,2.71,2.71,0,1d
1973-08-20 22:00:00,2.663,2.663,2.663,2.663,0,1d
1973-08-21 22:00:00,2.609,2.609,2.609,2.609,0,1d
1973-08-22 22:00:00,2.578,2.578,2.578,2.578,0,1d
1973-08-23 22:00:00,2.614,2.614,2.614,2.614,0,1d
1973-08-26 22:00:00,2.619,2.619,2.619,2.619,0,1d
1973-08-27 22:00:00,2.575,2.575,2.575,2.575,0,1d
1973-08-28 22:00:00,2.623,2.623,2.623,2.623,0,1d
1973-08-29 22:00:00,2.653,2.653,2.653,2.653,0,1d
1973-08-30 22:00:00,2.619,2.619,2.619,2.619,0,1d
1973-09-03 22:00:00,2.629,2.629,2.629,2.629,0,1d
1973-09-04 22:00:00,2.603,2.603,2.603,2.603,0,1d
1973-09-05 22:00:00,2.628,2.628,2.628,2.628,0,1d
1973-09-06 22:00:00,2.616,2.616,2.616,2.616,0,1d
1973-09-09 22:00:00,2.608,2.608,2.608,2.608,0,1d
1973-09-10 22:00:00,2.55,2.55,2.55,2.55,0,1d
1973-09-11 22:00:00,2.55,2.55,2.55,2.55,0,1d
1973-09-12 22:00:00,2.56,2.56,2.56,2.56,0,1d
1973-09-13 22:00:00,2.567,2.567,2.567,2.567,0,1d
1973-09-16 22:00:00,2.635,2.635,2.635,2.635,0,1d
1973-09-17 22:00:00,2.647,2.647,2.647,2.647,0,1d
1973-09-18 22:00:00,2.645,2.645,2.645,2.645,0,1d
1973-09-19 22:00:00,2.758,2.758,2.758,2.758,0,1d
1973-09-20 22:00:00,2.775,2.775,2.775,2.775,0,1d
1973-09-23 22:00:00,2.778,2.778,2.778,2.778,0,1d
1973-09-24 22:00:00,2.82,2.82,2.82,2.82,0,1d
1973-09-25 22:00:00,2.86,2.86,2.86,2.86,0,1d
1973-09-26 22:00:00,2.82,2.82,2.82,2.82,0,1d
1973-09-27 22:00:00,2.778,2.778,2.778,2.778,0,1d
1973-09-30 22:00:00,2.76,2.76,2.76,2.76,0,1d
1973-10-01 22:00:00,2.775,2.775,2.775,2.775,0,1d
1973-10-02 22:00:00,2.805,2.805,2.805,2.805,0,1d
1973-10-03 22:00:00,2.755,2.755,2.755,2.755,0,1d
1973-10-04 22:00:00,2.757,2.757,2.757,2.757,0,1d
1973-10-07 22:00:00,2.73,2.73,2.73,2.73,0,1d
1973-10-08 22:00:00,2.83,2.83,2.83,2.83,0,1d
1973-10-09 22:00:00,2.93,2.93,2.93,2.93,0,1d
1973-10-10 22:00:00,2.915,2.915,2.915,2.915,0,1d
1973-10-11 22:00:00,2.967,2.967,2.967,2.967,0,1d
1973-10-14 22:00:00,2.995,2.995,2.995,2.995,0,1d
1973-10-15 22:00:00,2.958,2.958,2.958,2.958,0,1d
1973-10-16 22:00:00,3.048,3.048,3.048,3.048,0,1d
1973-10-17 22:00:00,2.969,2.969,2.969,2.969,0,1d
1973-10-18 22:00:00,2.949,2.949,2.949,2.949,0,1d
1973-10-21 22:00:00,3.0,3.0,3.0,3.0,0,1d
1973-10-22 22:00:00,2.938,2.938,2.938,2.938,0,1d
1973-10-23 22:00:00,2.919,2.919,2.919,2.919,0,1d
1973-10-24 22:00:00,2.909,2.909,2.909,2.909,0,1d
1973-10-25 22:00:00,2.89,2.89,2.89,2.89,0,1d
1973-10-28 23:00:00,2.837,2.837,2.837,2.837,0,1d
1973-10-29 23:00:00,2.835,2.835,2.835,2.835,0,1d
1973-10-30 23:00:00,2.857,2.857,2.857,2.857,0,1d
1973-10-31 23:00:00,2.87,2.87,2.87,2.87,0,1d
1973-11-01 23:00:00,2.913,2.913,2.913,2.913,0,1d
1973-11-04 23:00:00,2.883,2.883,2.883,2.883,0,1d
1973-11-05 23:00:00,2.883,2.883,2.883,2.883,0,1d
1973-11-06 23:00:00,2.907,2.907,2.907,2.907,0,1d
1973-11-07 23:00:00,2.87,2.87,2.87,2.87,0,1d
1973-11-08 23:00:00,2.883,2.883,2.883,2.883,0,1d
1973-11-11 23:00:00,2.82,2.82,2.82,2.82,0,1d
1973-11-12 23:00:00,2.767,2.767,2.767,2.767,0,1d
1973-11-13 23:00:00,2.77,2.77,2.77,2.77,0,1d
1973-11-14 23:00:00,2.827,2.827,2.827,2.827,0,1d
1973-11-15 23:00:00,2.797,2.797,2.797,2.797,0,1d
1973-11-18 23:00:00,2.846,2.846,2.846,2.846,0,1d
1973-11-19 23:00:00,2.855,2.855,2.855,2.855,0,1d
1973-11-20 23:00:00,2.85,2.85,2.85,2.85,0,1d
1973-11-21 23:00:00,2.795,2.795,2.795,2.795,0,1d
1973-11-22 23:00:00,2.925,2.925,2.925,2.925,0,1d
1973-11-25 23:00:00,2.808,2.808,2.808,2.808,0,1d
1973-11-26 23:00:00,2.795,2.795,2.795,2.795,0,1d
1973-11-27 23:00:00,2.925,2.925,2.925,2.925,0,1d
1973-11-28 23:00:00,2.98,2.98,2.98,2.98,0,1d
1973-11-29 23:00:00,2.973,2.973,2.973,2.973,0,1d
1973-12-02 23:00:00,3.005,3.005,3.005,3.005,0,1d
1973-12-03 23:00:00,3.105,3.105,3.105,3.105,0,1d
1973-12-04 23:00:00,3.03,3.03,3.03,3.03,0,1d
1973-12-05 23:00:00,3.057,3.057,3.057,3.057,0,1d
1973-12-06 23:00:00,3.109,3.109,3.109,3.109,0,1d
1973-12-09 23:00:00,3.11,3.11,3.11,3.11,0,1d
1973-12-10 23:00:00,3.105,3.105,3.105,3.105,0,1d
1973-12-11 23:00:00,3.105,3.105,3.105,3.105,0,1d
1973-12-12 23:00:00,3.083,3.083,3.083,3.083,0,1d
1973-12-13 23:00:00,3.055,3.055,3.055,3.055,0,1d
1973-12-16 23:00:00,3.091,3.091,3.091,3.091,0,1d
1973-12-17 23:00:00,3.205,3.205,3.205,3.205,0,1d
1973-12-18 23:00:00,3.195,3.195,3.195,3.195,0,1d
1973-12-19 23:00:00,3.22,3.22,3.22,3.22,0,1d
1973-12-20 23:00:00,3.18,3.18,3.18,3.18,0,1d
1973-12-23 23:00:00,3.18,3.18,3.18,3.18,0,1d
1973-12-25 23:00:00,3.265,3.265,3.265,3.265,0,1d
1973-12-26 23:00:00,3.28,3.28,3.28,3.28,0,1d
1973-12-27 23:00:00,3.26,3.26,3.26,3.26,0,1d
1973-12-30 23:00:00,3.284,3.284,3.284,3.284,0,1d
1974-01-01 23:00:00,3.345,3.345,3.345,3.345,0,1d
1974-01-02 23:00:00,3.355,3.355,3.355,3.355,0,1d
1974-01-03 23:00:00,3.27,3.27,3.27,3.27,0,1d
1974-01-06 22:00:00,3.315,3.315,3.315,3.315,0,1d
1974-01-07 22:00:00,3.4,3.4,3.4,3.4,0,1d
1974-01-08 22:00:00,3.385,3.385,3.385,3.385,0,1d
1974-01-09 22:00:00,3.35,3.35,3.35,3.35,0,1d
1974-01-10 22:00:00,3.425,3.425,3.425,3.425,0,1d
1974-01-13 22:00:00,3.47,3.47,3.47,3.47,0,1d
1974-01-14 22:00:00,3.498,3.498,3.498,3.498,0,1d
1974-01-15 22:00:00,3.495,3.495,3.495,3.495,0,1d
1974-01-16 22:00:00,3.648,3.648,3.648,3.648,0,1d
1974-01-17 22:00:00,3.715,3.715,3.715,3.715,0,1d
1974-01-20 22:00:00,3.9,3.9,3.9,3.9,0,1d
1974-01-21 22:00:00,3.895,3.895,3.895,3.895,0,1d
1974-01-22 22:00:00,3.76,3.76,3.76,3.76,0,1d
1974-01-23 22:00:00,3.887,3.887,3.887,3.887,0,1d
1974-01-24 22:00:00,4.01,4.01,4.01,4.01,0,1d
1974-01-27 22:00:00,3.98,3.98,3.98,3.98,0,1d
1974-01-28 22:00:00,4.015,4.015,4.015,4.015,0,1d
1974-01-29 22:00:00,3.95,3.95,3.95,3.95,0,1d
1974-01-30 22:00:00,3.945,3.945,3.945,3.945,0,1d
1974-01-31 22:00:00,4.12,4.12,4.12,4.12,0,1d
1974-02-03 22:00:00,4.295,4.295,4.295,4.295,0,1d
1974-02-04 22:00:00,4.455,4.455,4.455,4.455,0,1d
1974-02-05 22:00:00,4.43,4.43,4.43,4.43,0,1d
1974-02-06 22:00:00,4.685,4.685,4.685,4.685,0,1d
1974-02-07 22:00:00,4.84,4.84,4.84,4.84,0,1d
1974-02-10 22:00:00,5.375,5.375,5.375,5.375,0,1d
1974-02-11 22:00:00,5.7,5.7,5.7,5.7,0,1d
1974-02-12 22:00:00,5.15,5.15,5.15,5.15,0,1d
1974-02-13 22:00:00,5.305,5.305,5.305,5.305,0,1d
1974-02-14 22:00:00,5.62,5.62,5.62,5.62,0,1d
1974-02-18 22:00:00,5.525,5.525,5.525,5.525,0,1d
1974-02-19 22:00:00,5.62,5.62,5.62,5.62,0,1d
1974-02-20 22:00:00,5.965,5.965,5.965,5.965,0,1d
1974-02-21 22:00:00,5.91,5.91,5.91,5.91,0,1d
1974-02-24 22:00:00,6.079,6.079,6.079,6.079,0,1d
1974-02-25 22:00:00,6.7,6.7,6.7,6.7,0,1d
1974-02-26 22:00:00,6.42,6.42,6.42,6.42,0,1d
1974-02-27 22:00:00,5.63,5.63,5.63,5.63,0,1d
1974-02-28 22:00:00,5.42,5.42,5.42,5.42,0,1d
1974-03-03 22:00:00,5.525,5.525,5.525,5.525,0,1d
1974-03-04 22:00:00,4.985,4.985,4.985,4.985,0,1d
1974-03-05 22:00:00,4.985,4.985,4.985,4.985,0,1d
1974-03-06 22:00:00,5.33,5.33,5.33,5.33,0,1d
1974-03-07 22:00:00,5.195,5.195,5.195,5.195,0,1d
1974-03-10 22:00:00,5.2,5.2,5.2,5.2,0,1d
1974-03-11 22:00:00,5.29,5.29,5.29,5.29,0,1d
1974-03-12 22:00:00,5.47,5.47,5.47,5.47,0,1d
1974-03-13 22:00:00,5.438,5.438,5.438,5.438,0,1d
1974-03-14 22:00:00,5.03,5.03,5.03,5.03,0,1d
1974-03-17 22:00:00,5.405,5.405,5.405,5.405,0,1d
1974-03-18 22:00:00,5.64,5.64,5.64,5.64,0,1d
1974-03-19 22:00:00,5.695,5.695,5.695,5.695,0,1d
1974-03-20 22:00:00,5.525,5.525,5.525,5.525,0,1d
1974-03-21 22:00:00,5.538,5.538,5.538,5.538,0,1d
1974-03-24 22:00:00,5.47,5.47,5.47,5.47,0,1d
1974-03-25 22:00:00,5.01,5.01,5.01,5.01,0,1d
1974-03-26 22:00:00,5.025,5.025,5.025,5.025,0,1d
1974-03-27 22:00:00,5.335,5.335,5.335,5.335,0,1d
1974-03-28 22:00:00,5.325,5.325,5.325,5.325,0,1d
1974-03-31 22:00:00,5.24,5.24,5.24,5.24,0,1d
1974-04-01 22:00:00,5.225,5.225,5.225,5.225,0,1d
1974-04-02 22:00:00,5.055,5.055,5.055,5.055,0,1d
1974-04-03 22:00:00,5.12,5.12,5.12,5.12,0,1d
1974-04-04 22:00:00,5.045,5.045,5.045,5.045,0,1d
1974-04-07 22:00:00,4.64,4.64,4.64,4.64,0,1d
1974-04-08 22:00:00,4.65,4.65,4.65,4.65,0,1d
1974-04-09 22:00:00,4.64,4.64,4.64,4.64,0,1d
1974-04-10 22:00:00,4.37,4.37,4.37,4.37,0,1d
1974-04-14 22:00:00,4.315,4.315,4.315,4.315,0,1d
1974-04-15 22:00:00,4.4,4.4,4.4,4.4,0,1d
1974-04-16 22:00:00,4.5,4.5,4.5,4.5,0,1d
1974-04-17 22:00:00,4.695,4.695,4.695,4.695,0,1d
1974-04-18 22:00:00,4.97,4.97,4.97,4.97,0,1d
1974-04-21 22:00:00,5.3,5.3,5.3,5.3,0,1d
1974-04-22 22:00:00,5.42,5.42,5.42,5.42,0,1d
1974-04-23 22:00:00,5.55,5.55,5.55,5.55,0,1d
1974-04-24 22:00:00,5.74,5.74,5.74,5.74,0,1d
1974-04-25 22:00:00,5.5,5.5,5.5,5.5,0,1d
1974-04-28 22:00:00,5.6,5.6,5.6,5.6,0,1d
1974-04-29 22:00:00,5.78,5.78,5.78,5.78,0,1d
1974-04-30 22:00:00,5.54,5.54,5.54,5.54,0,1d
1974-05-01 22:00:00,5.58,5.58,5.58,5.58,0,1d
1974-05-02 22:00:00,5.64,5.64,5.64,5.64,0,1d
1974-05-05 22:00:00,5.45,5.45,5.45,5.45,0,1d
1974-05-06 22:00:00,5.25,5.25,5.25,5.25,0,1d
1974-05-07 22:00:00,5.275,5.275,5.275,5.275,0,1d
1974-05-08 22:00:00,5.65,5.65,5.65,5.65,0,1d
1974-05-09 22:00:00,5.66,5.66,5.66,5.66,0,1d
1974-05-12 22:00:00,5.825,5.825,5.825,5.825,0,1d
1974-05-13 22:00:00,6.06,6.06,6.06,6.06,0,1d
1974-05-14 22:00:00,5.81,5.81,5.81,5.81,0,1d
1974-05-15 22:00:00,5.97,5.97,5.97,5.97,0,1d
1974-05-16 22:00:00,5.785,5.785,5.785,5.785,0,1d
1974-05-19 22:00:00,5.54,5.54,5.54,5.54,0,1d
1974-05-20 22:00:00,5.37,5.37,5.37,5.37,0,1d
1974-05-21 22:00:00,5.535,5.535,5.535,5.535,0,1d
1974-05-22 22:00:00,5.15,5.15,5.15,5.15,0,1d
1974-05-23 22:00:00,4.97,4.97,4.97,4.97,0,1d
1974-05-27 22:00:00,4.63,4.63,4.63,4.63,0,1d
1974-05-28 22:00:00,4.75,4.75,4.75,4.75,0,1d
1974-05-29 22:00:00,5.08,5.08,5.08,5.08,0,1d
1974-05-30 22:00:00,4.98,4.98,4.98,4.98,0,1d
1974-06-02 22:00:00,4.59,4.59,4.59,4.59,0,1d
1974-06-03 22:00:00,4.705,4.705,4.705,4.705,0,1d
1974-06-04 22:00:00,5.075,5.075,5.075,5.075,0,1d
1974-06-05 22:00:00,5.08,5.08,5.08,5.08,0,1d
1974-06-06 22:00:00,5.16,5.16,5.16,5.16,0,1d
1974-06-09 22:00:00,5.329,5.329,5.329,5.329,0,1d
1974-06-10 22:00:00,5.11,5.11,5.11,5.11,0,1d
1974-06-11 22:00:00,5.03,5.03,5.03,5.03,0,1d
1974-06-12 22:00:00,5.055,5.055,5.055,5.055,0,1d
1974-06-13 22:00:00,5.073,5.073,5.073,5.073,0,1d
1974-06-16 22:00:00,4.89,4.89,4.89,4.89,0,1d
1974-06-17 22:00:00,5.02,5.02,5.02,5.02,0,1d
1974-06-18 22:00:00,4.8,4.8,4.8,4.8,0,1d
1974-06-19 22:00:00,4.83,4.83,4.83,4.83,0,1d
1974-06-20 22:00:00,4.8,4.8,4.8,4.8,0,1d
1974-06-23 22:00:00,4.685,4.685,4.685,4.685,0,1d
1974-06-24 22:00:00,4.685,4.685,4.685,4.685,0,1d
1974-06-25 22:00:00,4.63,4.63,4.63,4.63,0,1d
1974-06-26 22:00:00,4.65,4.65,4.65,4.65,0,1d
1974-06-27 22:00:00,4.725,4.725,4.725,4.725,0,1d
1974-06-30 22:00:00,4.6,4.6,4.6,4.6,0,1d
1974-07-01 22:00:00,4.355,4.355,4.355,4.355,0,1d
1974-07-02 22:00:00,4.245,4.245,4.245,4.245,0,1d
1974-07-04 22:00:00,4.135,4.135,4.135,4.135,0,1d
1974-07-07 22:00:00,4.31,4.31,4.31,4.31,0,1d
1974-07-08 22:00:00,4.39,4.39,4.39,4.39,0,1d
1974-07-09 22:00:00,4.08,4.08,4.08,4.08,0,1d
1974-07-10 22:00:00,4.025,4.025,4.025,4.025,0,1d
1974-07-11 22:00:00,3.945,3.945,3.945,3.945,0,1d
1974-07-14 22:00:00,4.22,4.22,4.22,4.22,0,1d
1974-07-15 22:00:00,4.05,4.05,4.05,4.05,0,1d
1974-07-16 22:00:00,3.99,3.99,3.99,3.99,0,1d
1974-07-17 22:00:00,4.28,4.28,4.28,4.28,0,1d
1974-07-18 22:00:00,4.3,4.3,4.3,4.3,0,1d
1974-07-21 22:00:00,4.25,4.25,4.25,4.25,0,1d
1974-07-22 22:00:00,4.57,4.57,4.57,4.57,0,1d
1974-07-23 22:00:00,4.7,4.7,4.7,4.7,0,1d
1974-07-24 22:00:00,4.875,4.875,4.875,4.875,0,1d
1974-07-25 22:00:00,4.83,4.83,4.83,4.83,0,1d
1974-07-28 22:00:00,5.17,5.17,5.17,5.17,0,1d
1974-07-29 22:00:00,4.91,4.91,4.91,4.91,0,1d
1974-07-30 22:00:00,4.91,4.91,4.91,4.91,0,1d
1974-07-31 22:00:00,4.78,4.78,4.78,4.78,0,1d
1974-08-01 22:00:00,4.595,4.595,4.595,4.595,0,1d
1974-08-04 22:00:00,4.555,4.555,4.555,4.555,0,1d
1974-08-05 22:00:00,4.58,4.58,4.58,4.58,0,1d
1974-08-06 22:00:00,4.6,4.6,4.6,4.6,0,1d
1974-08-07 22:00:00,4.45,4.45,4.45,4.45,0,1d
1974-08-08 22:00:00,4.47,4.47,4.47,4.47,0,1d
1974-08-11 22:00:00,4.255,4.255,4.255,4.255,0,1d
1974-08-12 22:00:00,4.525,4.525,4.525,4.525,0,1d
1974-08-13 22:00:00,4.47,4.47,4.47,4.47,0,1d
1974-08-14 22:00:00,4.41,4.41,4.41,4.41,0,1d
1974-08-15 22:00:00,4.465,4.465,4.465,4.465,0,1d
1974-08-18 22:00:00,4.515,4.515,4.515,4.515,0,1d
1974-08-19 22:00:00,4.38,4.38,4.38,4.38,0,1d
1974-08-20 22:00:00,4.335,4.335,4.335,4.335,0,1d
1974-08-21 22:00:00,4.51,4.51,4.51,4.51,0,1d
1974-08-22 22:00:00,4.5,4.5,4.5,4.5,0,1d
